author,published_at,updated_at,like_count,text
@hm-ys4ym,2022-10-15T00:19:08Z,2022-10-15T00:19:08Z,0,Looks like a Thor rip off
@treoryiz1156,2022-10-14T23:20:53Z,2022-10-14T23:20:53Z,0,super
@dcobhc,2022-10-14T21:50:02Z,2022-10-14T21:50:02Z,2,Nope
@collinbell6558,2022-10-14T20:10:21Z,2022-10-14T20:10:21Z,1,(This movie is going to be awesome to watch)
@tankerfnaf,2022-10-14T15:40:38Z,2022-10-14T15:40:38Z,0,black adam
@henryjoshual1848,2022-10-14T15:24:31Z,2022-10-14T15:24:31Z,0,"Quintessa Swindell in the movie plays a female superhero but in real life, she goes by &quot;they&quot; and is non-binary.......at this point, aren&#39;t we all tired of DC embracing these seriously disturbed actors???  Look at the guy who plays the Flash too.  Do you really want to spend $$$ to see a DC movie ????  enough is ENOUGH."
@Supramedical68,2022-10-14T14:08:24Z,2022-10-14T14:08:24Z,0,"I was really skeptical and dismissive about this movie, but maybe the DCEU will deliver on what the MCU has been lacking."
@rafaelamrienhaidhir7145,2022-10-14T11:19:54Z,2022-10-14T11:19:54Z,0,Is the best movie black adam
@rayanalghamdi6834,2022-10-14T10:36:42Z,2022-10-14T10:36:42Z,1,How many protein bars did he ingest to be a superhero?
@sorinciprian7579,2022-10-14T10:26:10Z,2022-10-14T10:26:10Z,0,Sick!!
@AllSeeingEye91,2022-10-14T09:49:37Z,2022-10-14T09:49:37Z,0,Black Adam is called &quot;Black&quot; because he is originally from Wakanda. He is Black Panthers third Cousin. There was a DC and Marvel crossover in 1987. <br>Fun fact for all you casual fans 🥱
@haseebahmed1860,2022-10-14T06:23:13Z,2022-10-14T06:23:13Z,0,Halft story like Thore thunder storm
@BarbarianPogger,2022-10-13T23:18:02Z,2022-10-13T23:18:02Z,0,bro&#39;s lookin like the electro titan 💀
@Swaggajay92,2022-10-13T14:58:48Z,2022-10-13T14:58:48Z,63,Dwayne playing another serious role since Faster. Not all smiles or cocky like how he mostly is. Serious and down to business. Love that.
@ObiWanTonSoup,2022-10-13T14:10:27Z,2022-10-13T14:10:27Z,0,Do you fight for the Wizard?
@XPirelz,2022-10-13T11:28:08Z,2022-10-13T11:28:08Z,1,"I&#39;m a Marvel fan but this is a cool trailer, just a question tho....<br>Why does Black Adam, Flash and Shazam have the same logo/sign which is the <b>lightning bolt</b> ?"
@karankamboj8970,2022-10-13T07:43:29Z,2022-10-13T07:43:29Z,0,This man is barely brown how can he be BLACK ADAM
@PhoenixIceable,2022-10-13T05:10:44Z,2022-10-13T05:10:44Z,8,Just came home from seeing Black Adam @AMC movie theater in NYC.
@interestingvideoemon173,2022-10-13T04:26:38Z,2022-10-13T04:26:38Z,0,ーお＠おー＠ー＠ｐ－
@thekaratekid2356,2022-10-12T23:43:38Z,2022-10-12T23:43:38Z,0,"This actually looks really good considering its a DC movie, normally the only thing thats good is batman."
@urbexdavegamingchanell,2022-10-12T22:58:40Z,2022-10-12T22:58:40Z,0,Black Adam is week superman can beat him like a dog lol
@alexlunt9452,2022-10-12T21:24:32Z,2022-10-12T21:24:32Z,0,The rock playing the rock. Can’t wait!!!
@peterfranks6243,2022-10-12T19:55:59Z,2022-10-12T19:55:59Z,0,"Nice coincidence here, Dwayne Johnson&#39;s grandad was in the Bond classic You Only Live Twice and Pierce Brosnan was James Bond."
@kidkante,2022-10-12T17:19:19Z,2022-10-12T17:19:19Z,0,Still wish Johnson could develop the proper accent to reflect the character&#39;s foreign origins. Movie looks badass though.
@rudranshthakur8804,2022-10-12T14:40:30Z,2022-10-12T14:40:30Z,1,are the justice league characters starring in this movie too??
@titoiumaricica1905,2022-10-12T14:23:07Z,2022-10-12T14:23:07Z,0,"Mi se pare mie sau sunt ,,fetele de la Căpâlna pe fundalul musical?"
@Marathi_Abhiman,2022-10-12T12:12:04Z,2022-10-12T12:12:04Z,0,"Har Har Mahadev 🔥<br>1) Yeah movie Bollywood ki nhi hai, first Pan India Marathi movie hai.<br>2) Bajirao peshwa ki kahani nhi hai, Narveer Bajiprabhu Deshpande ji ki gatha hai.<br>3)&quot; 300 &quot; Movie ki copy nahi hai, hamare history ki story hai.🔥<br>4) 5 language me release Hogi<br>Marathi Hindi Tamil Telugu Kannada<br>Please Support karo 🙏"
@wingsoffire7790,2022-10-12T11:32:53Z,2022-10-12T11:32:53Z,0,All of us know that black Adam is the villain 🦹‍♂️ but in this movie he is the main character so I doubt if he is a hero 🦸‍♀️
@bryanwinterson2481,2022-10-12T08:23:21Z,2022-10-12T08:23:21Z,2,After Aquaman this would be the best movie DC ever made💯 <br><br>Marvel so disappointed me with Thor love and thunder
@gnote6850,2022-10-12T07:41:38Z,2022-10-12T07:41:38Z,0,Wow the Pebble as Satan....
@TimDaco,2022-10-12T06:26:30Z,2022-10-12T06:26:30Z,2,YESSSSSS!!!!!!!!!!!!!!! I&#39;M SOOOOOO EXCITED FOR THIS MOVIE!!!!!!
@Chris71379,2022-10-12T05:43:00Z,2022-10-12T05:43:00Z,0,"Him catching that RPG Missile, was like Watching Jerry Rice Catching a Long Winning Pass to win the Superbowl!"
@gabrielamatei4098,2022-10-12T04:40:32Z,2022-10-12T04:40:32Z,0,The song in the trailer is a song from Romania. The girls from Căpâlna
@mughashekathu5753,2022-10-12T02:50:31Z,2022-10-12T02:50:31Z,0,"<a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=16"">0:16</a> is that Roy Keane????"
@VelosoCraft,2022-10-12T01:24:14Z,2022-10-12T01:24:14Z,0,DUDE DUDE DUDE DUDE
@kingbeef396,2022-10-12T00:30:25Z,2022-10-12T00:30:25Z,2,"Heroes dont kill people, they destroy infrastructure."
@ultraproductions1956,2022-10-11T22:55:33Z,2022-10-11T22:55:33Z,0,Doesn&#39;t black Adam have hair
@phirun7186,2022-10-11T21:42:08Z,2022-10-11T21:42:08Z,0,Shazam + Superman + Thor = Black Adam
@avesgreen,2022-10-11T21:33:35Z,2022-10-11T21:33:35Z,0,"Just from the amount of times an add for this movie has played on every single platform, I already hate it"
@站在反对邪恶醒来帮助,2022-10-11T19:20:56Z,2022-10-11T19:20:56Z,7,Dwayne Johnson is perfect for this role! This movie is going to be awesome!
@T1000-t7t,2022-10-11T19:02:48Z,2022-10-11T19:02:48Z,0,Wue ds tsnobiario y no se quw mas fluido jajsjsj
@mehor1,2022-10-11T18:41:31Z,2022-10-11T18:41:31Z,0,the moment i saw this trailer i instantly said I AM GONNA WATCH THIS IN CINEMAS
@viorelush4187,2022-10-11T13:49:47Z,2022-10-11T13:49:47Z,1,"Romanian folklore music, that&#39;s unexpected!  Osoianu Sisters 🇷🇴"
@ultimatezeno3449,2022-10-11T13:00:37Z,2022-10-11T13:10:59Z,0,"ALSO, HOW BOUT A NEW RUSH HOUR 4 MOVIE WITH JACK WOO JING FROM TAI CHI 2 AND A NEW FACE BLACK ACTOR? COULD BE KEVIN HEART."
@jamesdawny1855,2022-10-11T12:55:00Z,2022-10-11T12:55:00Z,1,The rock took a page from Tom cruise and did this whole role with no cgi. Just hardcore training and stunts.
@RudolfKlusal,2022-10-11T11:27:57Z,2022-10-11T11:27:57Z,0,It looks like every movie since 2010. I don&#39;t care anymore.
@anasshahid224,2022-10-11T06:58:23Z,2022-10-11T06:58:23Z,1,"So excited for Black Adam, The Rock is the man 👏👏👏🌩🌩🌩"
@qgxyreverse9886,2022-10-11T05:19:26Z,2022-10-11T05:19:26Z,0,"Black Adam Official Trailer 1 half of Black Adam scenes and New DCEU Heroes .  Hawkman and Black Adam Doctor Fate a other with Magic .  Hawkman Doctor Fate Black Adam , Black Adam and defend heroes don&#39;t kill part in Black Adam Trailer ."
@qgxyreverse9886,2022-10-11T05:17:20Z,2022-10-11T05:17:20Z,0,"Black Adam Aquaman Note it the not so DCEU Vibe Trailer also Wonder Woman and Black Adam have a message .  Superman allowed to Heat Vision on Black Adam so one will call Superman a Monster .  Black Adam Trailer Black Adam his own Timeline , Power level Magic .  Aquaman and Black Adam side by side ,  should be on Social Meida post ."
@wesleyoldham4222,2022-10-11T00:59:17Z,2022-10-11T00:59:17Z,3,"If I had a nickel for every time Dwayne Johnson played an ancient Egyptian warrior skirting the line between hero and villain, I would have two nickels, which isn&#39;t a lot but it&#39;s weird that it happened twice."
@jakellewelyn5364,2022-10-10T22:04:18Z,2022-10-10T22:04:18Z,0,Looks worse than Aquaman and Iiked that (A bit)
@irisbrown7267,2022-10-10T21:31:23Z,2022-10-10T21:31:23Z,0,&quot;Heros don&#39;t kill people&quot;<br><br>&quot;...well I do&quot;
@waliurrahman1054,2022-10-10T20:48:22Z,2022-10-10T20:48:22Z,0,Like
@chookskapow,2022-10-10T13:03:31Z,2022-10-10T13:03:31Z,0,"Destroyer or saviour. That’s one choice, not “two choices”. If there’s only one way, there’s no choice. Two ‘options’, yeah. Where does Hollywood source these hacks to write this guff?"
@thakursaad9364,2022-10-10T09:24:31Z,2022-10-10T09:24:31Z,3,That &quot;lalala&quot; on the background makes it feel like something legendary
@Evolve_Bodyboards,2022-10-10T08:43:12Z,2022-10-10T08:43:12Z,1,Superman + Thor = Black Adam
@pearsonbraun38,2022-10-10T06:59:27Z,2022-10-10T06:59:27Z,0,I thought black Adam had hair ??????????🤔🤔🤔
@soha2063,2022-10-10T02:04:58Z,2022-10-10T02:04:58Z,0,What can I say about this??
@daviddenz,2022-10-10T01:25:09Z,2022-10-10T01:25:09Z,0,"Kinda done with the rock being in every movie, he is not a good super hero.  sorry! They could have done so much better."
@TVROfficial,2022-10-10T01:13:03Z,2022-10-10T01:13:03Z,0,"<a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=60"">1:00</a> sadly in this universe Batman does"
@yamankurt1175,2022-10-09T20:33:36Z,2022-10-09T20:34:24Z,0,"Reis kurt filmi kurt istiyoruz pls :D :)) iyi güzel warner brosluk yapıyorsun ama kurt filmi olmazsa olmaz pls :)) = TR<br>We want a wolf movie pls :D :)) You are doing a good good warner bros, but a wolf movie is indispensable pls :)) = ENG"
@DabzUhDozen,2022-10-09T20:28:47Z,2022-10-09T20:28:47Z,0,It’s Black Adam playing as “The Rock” 😂🤣
@Monka84,2022-10-09T19:29:20Z,2022-10-09T19:29:20Z,0,Il est autant fort
@Narutouchiha829,2022-10-09T17:48:17Z,2022-10-09T17:48:17Z,0,We say ossome for the rock because he rolls a very good acting for all of these
@apsarali7571,2022-10-09T16:41:46Z,2022-10-09T16:41:46Z,0,Movie download karne ke site kye he
@datdude2470,2022-10-09T15:53:50Z,2022-10-09T15:53:50Z,0,Please don’t make one of the main characters a useless cringy “strong and independent” woman
@Nabajit-Sen,2022-10-09T12:44:54Z,2022-10-09T12:44:54Z,0,Sir (Dwyane Johnston) only you can bring Henry Cavill&#39;s Superman🦸‍♀️....... ❤️❤️❤️
@angel_cake9668,2022-10-09T11:31:14Z,2022-10-09T11:31:14Z,0,why Black Adam can&#39;t he just be Adam?
@wahidurislam9915,2022-10-09T10:59:39Z,2022-10-09T10:59:39Z,0,Obviously he is a destroyer.. that&#39;s why Superman and Shazam will both try to stop him.. i read the script 😂
@TheGlenn777,2022-10-09T08:40:11Z,2022-10-09T08:40:11Z,0,That moment youre hype for a super movie then realize the rock is the main character smdh. I do not smell whats cooking.
@ionlypostonceayear._.5537,2022-10-09T00:36:09Z,2022-10-09T00:36:09Z,0,HOLDD FU KING SHOT IRS RHE RO K
@sungjinwoo-yt69,2022-10-08T23:51:35Z,2022-10-08T23:51:35Z,0,more like light skin adam
@Ninu89,2022-10-08T20:49:05Z,2022-10-08T20:49:05Z,0,Fetele de la capalna soundtrack??
@BOSSSHAWN,2022-10-08T20:40:52Z,2022-10-08T20:40:52Z,4,I&#39;m a Marvel guy........but this movie looks absolutely sick. I&#39;m definitely seeing this movie and Black Panther.
@jaychapmanisagreathero2385,2022-10-08T20:15:33Z,2022-11-05T15:37:39Z,1,"(<a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=107"">1:47</a>) did he just catch a rocket?"
@Monkey_D_Luffy_Aka_Pirate_King,2022-10-08T17:13:17Z,2022-10-08T17:13:17Z,1,Pls make movie NOW
@ManiMaran-fn6us,2022-10-08T12:49:08Z,2022-10-08T12:49:08Z,1,I am waiting movie 🎥🎥👆🩸👆
@jonathanblake7003,2022-10-08T03:19:48Z,2022-10-08T03:19:48Z,1,Too Bad they had a Sissy play Shazam. They ruined Shazam. They should have had Captain Marvel Shazam like this.
@robynlocke9602,2022-10-08T03:13:12Z,2022-10-08T03:13:12Z,0,Yesssssss awesome ❤❤❤❤❤❤❤❤❤❤❤
@roccilamantia1344,2022-10-08T01:11:30Z,2022-10-08T01:11:30Z,0,"Um, is Kal still dead during this movie?  Earths Greatest Protector and all…"
@gregorymurphy3234,2022-10-07T23:16:37Z,2022-10-07T23:16:55Z,0,"<a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=71"">1:11</a> <a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=72"">1:12</a> 😂"
@letknowledge_increase,2022-10-07T19:46:52Z,2022-10-07T19:46:52Z,0,"God haver mercy upon us, everyday theses people say they don&#39;t believe in God, yet they take the non existing word of God and turn it into some real demonic movies... God help us, for they will be charge, and those also that love these movie.... People should never ask why our society is the way it is... Mercy"
@OfficialHoxha01,2022-10-07T19:40:46Z,2022-10-07T19:40:46Z,1,Music By: JAY-Z &amp; Kanye West - Murder To<br>Excellence.
@Batman42440,2022-10-07T12:40:01Z,2022-10-07T12:40:01Z,1,“Heroes don’t kill people”<br>This universe’s Batman: 😏
@ayato7012,2022-10-07T10:22:53Z,2022-10-07T10:22:53Z,0,"<a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=67"">1:07</a> 😂😂"
@khaledalyossi6428,2022-10-07T09:52:23Z,2022-10-07T09:52:23Z,0,We will see if Dwayne Johnson daughter believes he are a hero or not 😂😂
@KostantinosNt.,2022-10-07T09:28:48Z,2022-10-07T09:28:48Z,0,μέχρι και η μ@λ@κια εχει όρια. Αυτό τα έχει ξεπεράσει..
@adelekejohn253,2022-10-07T08:28:37Z,2022-10-07T08:28:37Z,0,Please who knows the theme song
@sumantakumar590,2022-10-07T07:53:05Z,2022-10-07T07:53:05Z,2,I am for India I am big fan rock❤
@Hyp3rBee,2022-10-07T05:59:01Z,2022-10-07T05:59:01Z,0,DC movies are finally starting to look up
@josephthomas7448,2022-10-07T03:15:21Z,2022-10-07T03:15:21Z,0,Dc&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;
@ballerz6416,2022-10-06T20:00:38Z,2022-10-06T20:00:38Z,0,It&#39;s not accurate 😕
@nunoteixeiradesign,2022-10-06T11:48:54Z,2022-10-06T11:48:54Z,0,This race-swapping thing is so lame.
@Jakkman4U,2022-10-06T06:26:38Z,2022-10-06T06:26:38Z,0,"Forget black Adam , I wanna see Dr.Fate put on the helmet!"
@Idk-what-a-handle-is-da-5th,2022-10-06T03:42:00Z,2022-10-06T03:42:00Z,0,That’s not black Adam that’s the Rock
@216k5,2022-10-06T02:14:26Z,2022-10-06T02:14:26Z,0,Rip off version of Shazam
@im_prtty_cool_cause_epic7053,2022-10-06T01:47:11Z,2022-10-06T01:47:11Z,0,the producer said its for the vine then thats how the rock became a god
@granitemonkey,2022-10-06T00:55:53Z,2022-10-06T00:55:53Z,0,This flick looks like hot garbage
@coolrobert4335,2022-10-05T16:31:00Z,2022-10-05T16:31:00Z,2,This movie looks like it&#39;s gonna be insane
@remnantarslonov3152,2022-10-05T15:08:32Z,2022-10-05T15:08:32Z,0,Premiere in 2023?
@MdBillal-zx9ou,2022-10-05T13:41:31Z,2022-10-05T13:41:31Z,1,Hollywood New Movie diyen plz Vai 2022
@Clancy60-o3z,2022-10-05T08:06:43Z,2022-10-05T08:07:14Z,0,Black Adam. What have your powers ever given to you? Nothing but heartache.
@65silverado,2022-10-05T04:09:47Z,2022-10-05T04:09:47Z,0,When they trying to steal Americans money
@marjanabangon7454,2022-10-05T02:56:22Z,2022-10-05T02:56:22Z,0,"<a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=4"">0:04</a> . B L A C K A D A M"
@rashabbbb,2022-10-04T20:46:05Z,2022-10-04T20:46:05Z,0,This is gonna be fire!! ❤‍🔥❤‍🔥❤‍🔥❤‍🔥
@neyo19891,2022-10-04T15:16:02Z,2022-10-04T15:16:02Z,0,What song is this
@infiniteskies22,2022-10-04T14:01:40Z,2022-10-04T14:01:40Z,6,"i’m more of a marvel person, but the one thing i like about DC is that they give the villains their own movies instead of only giving the heroes movies"
@dhruvbhakhar,2022-10-04T05:35:51Z,2022-10-04T05:37:21Z,0,"<a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=119"">1:59</a> - Best BGM<br>All black everything,<br>you know my fresh code."
@newakota7543,2022-10-04T05:27:33Z,2022-10-04T05:27:33Z,0,roke the balck Adam nice
@MrSharkSaver50,2022-10-04T03:37:32Z,2022-10-04T03:37:32Z,0,Sorry Idris Elba/Brixton but there’s a new Black Superman
@apap1586,2022-10-04T00:47:49Z,2022-10-04T00:47:49Z,0,The Rock needs to play the Terminator that&#39;s what he should be doing. Blowing stuff up and busting heads.
@AllStraysAreWelcome,2022-10-04T00:43:33Z,2022-10-04T00:43:33Z,1,ALDIS HODGE!!!!
@samuelbacon9555,2022-10-03T23:35:26Z,2022-10-03T23:35:26Z,0,It&#39;s about drive it&#39;s about power
@belovedwarrior3192,2022-10-03T22:58:01Z,2022-10-03T22:58:01Z,0,How many DC characters are in this movie?
@mr.sinister1279,2022-10-03T22:16:48Z,2022-10-03T22:16:48Z,1,The 2nd movie I’ll like from the rock
@Wrath.7,2022-10-03T21:27:33Z,2022-10-03T21:27:33Z,1,Ooh When He hits black adam. Black adam Feels nothing
@justinfelt748,2022-10-03T18:29:53Z,2022-10-03T18:29:53Z,2,"Now that is the funniest scene that I ever seen, <a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=72"">1:12</a>!😀😀😀😀😀"
@vectraro5081,2022-10-03T17:08:52Z,2022-10-03T17:08:52Z,0,Love the Romanian singer vocalist.
@valeriandsouza5021,2022-10-03T16:52:26Z,2022-10-03T16:52:26Z,0,I 💘 You Dwayne Johnson
@iftiarahmed,2022-10-03T16:49:31Z,2022-10-03T16:49:31Z,9,This is going to a big hit for sure.
@Shubhamsingh-cc5yv,2022-10-03T16:36:36Z,2022-10-03T16:36:36Z,0,My rock
@asifsiddiqui3391,2022-10-03T12:02:23Z,2022-10-03T12:02:23Z,0,😛🔥🙌❤️😘😂😂
@Hebit071,2022-10-03T11:49:46Z,2022-10-03T11:50:02Z,0,"film kereen,siap siap booking tiketnya,mudah mudahan tak ikut naik gara gara BBM..!"
@gamercat5683,2022-10-03T09:16:19Z,2022-10-03T09:16:19Z,0,broo its the guy from fortnite
@jenanchowdury5099,2022-10-03T06:44:46Z,2022-10-03T06:44:46Z,0,👍
@luciferthemorningstar7302,2022-10-03T06:27:59Z,2022-10-03T06:27:59Z,1,DC movies bgm is always good 👍👍👍👍
@sivbay,2022-10-03T06:19:39Z,2022-10-03T06:19:39Z,3,The Era Of Marvel is over Now DC is going to be The Next King 👑
@winstonraquec9586,2022-10-03T04:08:25Z,2022-10-03T04:08:25Z,1,LIGHTING
@fancyballthethird8030,2022-10-03T03:19:14Z,2022-10-03T03:19:14Z,0,The rock injectd himself with thor
